h2_co_molar_ratio,space_time_multiple_of_experiment1,catalyst_space_time_kg_s_mol_co,co_feed_mol_h,h2_feed_mol_h,n2_feed_mol_h,total_feed_mol_h,inlet_pressure_bar_abs,outlet_co_conversion_pct,outlet_ch4_yield_pct,peak_temperature_c,outlet_pressure_bar_abs,pressure_drop_pa,status,terminal_event,solver_function_evaluations,message
1.0,0.32987697769322355,11.578681917032144,0.9700586025666549,0.9700586025666549,2.4221150732836167,4.3622322784169265,2.0,39.181386908136126,26.545969402616223,350.0,1.9999998905001275,0.010949987248750404,completed,,205,The solver successfully reached the end of the integration interval.
1.2,0.32987697769322355,11.578681917032144,0.9700586025666549,1.1640703230799858,2.4221150732836167,4.556243998930258,2.0,46.63330742734675,31.70876448684557,350.0,1.9999998868065536,0.011319344630464911,completed,,189,The solver successfully reached the end of the integration interval.
1.4,0.32987697769322355,11.578681917032144,0.9700586025666549,1.3580820435933167,2.4221150732836167,4.750255719443588,2.0,53.471901153690204,36.592998773852024,350.0,1.999999882919279,0.011708072095643729,completed,,177,The solver successfully reached the end of the integration interval.
1.6,0.32987697769322355,11.578681917032144,0.9700586025666549,1.552093764106648,2.4221150732836167,4.944267439956919,2.0,59.62001259075623,41.1565124542742,350.0,1.99999987882802,0.012117197999032214,completed,,161,The solver successfully reached the end of the integration interval.
1.8,0.32987697769322355,11.578681917032144,0.9700586025666549,1.7461054846199788,2.4221150732836167,5.138279160470251,2.0,65.03257512710731,45.368457725029174,350.0,1.999999874528273,0.012547172693302855,completed,,152,The solver successfully reached the end of the integration interval.
2.0,0.32987697769322355,11.578681917032144,0.9700586025666549,1.9401172051333098,2.4221150732836167,5.332290880983582,2.0,69.6977247346355,49.21007732035026,350.0,1.999999870020774,0.012997922603972256,completed,,146,The solver successfully reached the end of the integration interval.
2.2,0.32987697769322355,11.578681917032144,0.9700586025666549,2.1341289256466407,2.4221150732836167,5.526302601496912,2.0,73.63506996018377,52.675110088154376,350.0,1.9999998653107223,0.013468927762005478,completed,,148,The solver successfully reached the end of the integration interval.
2.4000000000000004,0.32987697769322355,11.578681917032144,0.9700586025666549,2.328140646159972,2.4221150732836167,5.720314322010244,2.0,76.89157537883824,55.76929175661477,350.0,1.9999998604069549,0.013959304516902193,completed,,150,The solver successfully reached the end of the integration interval.
2.6,0.32987697769322355,11.578681917032144,0.9700586025666549,2.5221523666733026,2.4221150732836167,5.914326042523575,2.0,79.53403860111308,58.50856534470202,350.0,1.9999998553209268,0.014467907312791795,completed,,145,The solver successfully reached the end of the integration interval.
2.8,0.32987697769322355,11.578681917032144,0.9700586025666549,2.7161640871866335,2.4221150732836167,6.108337763036905,2.0,81.64024142670979,60.91640209126867,350.0,1.9999998500656961,0.01499343037721701,completed,,146,The solver successfully reached the end of the integration interval.
2.9968749999999997,0.32987697769322355,11.578681917032144,0.9700586025666549,2.9071443745669434,2.4221150732836167,6.299318050417215,2.0,83.26784364016467,62.99019073401772,350.0,1.999999844740592,0.0155259408056736,completed,,141,The solver successfully reached the end of the integration interval.
3.0,0.32987697769322355,11.578681917032144,0.9700586025666549,2.9101758076999644,2.4221150732836167,6.302349483550236,2.0,83.29051924992477,63.02089175301613,350.0,1.9999998446549216,0.015534507838310674,completed,,141,The solver successfully reached the end of the integration interval.
3.2,0.32987697769322355,11.578681917032144,0.9700586025666549,3.104187528213296,2.4221150732836167,6.496361204063568,2.0,84.56097568323663,64.8518868428986,350.0,1.9999998391021003,0.016089789976831526,completed,,139,The solver successfully reached the end of the integration interval.
3.4000000000000004,0.32987697769322355,11.578681917032144,0.9700586025666549,3.2981992487266267,2.4221150732836167,6.690372924576899,2.0,85.51940081405102,66.43888333913758,350.0,1.9999998334200242,0.0166579975921195,completed,,138,The solver successfully reached the end of the integration interval.
3.6,0.32987697769322355,11.578681917032144,0.9700586025666549,3.4922109692399577,2.4221150732836167,6.884384645090229,2.0,86.2235739348747,67.8097155503655,350.0,1.999999827620438,0.017237956199096516,completed,,136,The solver successfully reached the end of the integration interval.
3.8000000000000003,0.32987697769322355,11.578681917032144,0.9700586025666549,3.6862226897532886,2.4221150732836167,7.07839636560356,2.0,86.72118115691327,68.9897619689798,350.0,1.9999998217138983,0.017828610172728077,completed,,135,The solver successfully reached the end of the integration interval.
4.0,0.32987697769322355,11.578681917032144,0.9700586025666549,3.8802344102666195,2.4221150732836167,7.272408086116892,2.0,87.0508094022281,70.00166624324642,350.0,1.9999998157097405,0.018429025949444622,completed,,134,The solver successfully reached the end of the integration interval.
4.2,0.32987697769322355,11.578681917032144,0.9700586025666549,4.074246130779951,2.4221150732836167,7.466419806630222,2.0,87.2432796208238,70.86538276691013,350.0,1.9999998096161364,0.019038386351894587,completed,,131,The solver successfully reached the end of the integration interval.
4.4,0.32987697769322355,11.578681917032144,0.9700586025666549,4.268257851293281,2.4221150732836167,7.660431527143553,2.0,87.32310791255313,71.59833846732539,350.0,1.9999998034401878,0.019655981217510998,completed,,128,The solver successfully reached the end of the integration interval.
4.6,0.32987697769322355,11.578681917032144,0.9700586025666549,4.462269571806612,2.4221150732836167,7.854443247656883,2.0,87.309799434627,72.21570296088679,350.0,1.9999997971880492,0.020281195087591186,completed,,129,The solver successfully reached the end of the integration interval.
4.800000000000001,0.32987697769322355,11.578681917032144,0.9700586025666549,4.656281292319944,2.4221150732836167,8.048454968170216,2.0,87.21893332001058,72.73064410865071,350.0,1.99999979086502,0.020913498010486364,completed,,129,The solver successfully reached the end of the integration interval.
5.0,0.32987697769322355,11.578681917032144,0.9700586025666549,4.850293012833275,2.4221150732836167,8.242466688683546,2.0,87.06304386145617,73.15462819785249,350.0,1.9999997844756887,0.021552431135205552,completed,,125,The solver successfully reached the end of the integration interval.
1.0,0.37892914162759955,13.300412871128742,0.8444850628946523,0.8444850628946523,2.1085736414150853,3.79754376720439,2.0,40.39469574609813,27.123662870863164,350.0,1.9999999151136307,0.008488636929541826,completed,,213,The solver successfully reached the end of the integration interval.
1.2,0.37892914162759955,13.300412871128742,0.8444850628946523,1.0133820754735827,2.1085736414150853,3.96644077978332,2.0,48.114206893267166,32.41887619622833,350.0,1.999999912324867,0.008767513296334073,completed,,202,The solver successfully reached the end of the integration interval.
1.4,0.37892914162759955,13.300412871128742,0.8444850628946523,1.1822790880525131,2.1085736414150853,4.13533779236225,2.0,55.21079861925161,37.43755373730534,350.0,1.9999999093885321,0.009061146789463237,completed,,186,The solver successfully reached the end of the integration interval.
1.6,0.37892914162759955,13.300412871128742,0.8444850628946523,1.3511761006314438,2.1085736414150853,4.304234804941181,2.0,61.59871326373888,42.13497217534711,350.0,1.9999999062951663,0.009370483370730653,completed,,169,The solver successfully reached the end of the integration interval.
1.8,0.37892914162759955,13.300412871128742,0.8444850628946523,1.5200731132103742,2.1085736414150853,4.473131817520112,2.0,67.2247143382406,46.47755396416745,350.0,1.9999999030398214,0.009696017863461748,completed,,162,The solver successfully reached the end of the integration interval.
2.0,0.37892914162759955,13.300412871128742,0.8444850628946523,1.6889701257893046,2.1085736414150853,4.642028830099042,2.0,72.0705782070837,50.44407329458211,350.0,1.9999998996217316,0.010037826839834452,completed,,154,The solver successfully reached the end of the integration interval.
2.2,0.37892914162759955,13.300412871128742,0.8444850628946523,1.8578671383682352,2.1085736414150853,4.810925842677973,2.0,76.15264073524362,54.02646091762534,350.0,1.9999998960438619,0.010395613819127902,completed,,152,The solver successfully reached the end of the integration interval.
2.4000000000000004,0.37892914162759955,13.300412871128742,0.8444850628946523,2.026764150947166,2.1085736414150853,4.979822855256904,2.0,79.51851806731749,57.229699322210905,350.0,1.9999998923123166,0.01076876834849827,completed,,152,The solver successfully reached the end of the integration interval.
2.6,0.37892914162759955,13.300412871128742,0.8444850628946523,2.195661163526096,2.1085736414150853,5.148719867835833,2.0,82.23936445784918,60.07008670168466,350.0,1.9999998884355736,0.01115644263336435,completed,,150,The solver successfully reached the end of the integration interval.
2.8,0.37892914162759955,13.300412871128742,0.8444850628946523,2.3645581761050263,2.1085736414150853,5.317616880414764,2.0,84.39993568352098,62.57236493625846,350.0,1.9999998844236437,0.011557635618373752,completed,,148,The solver successfully reached the end of the integration interval.
2.9968749999999997,0.37892914162759955,13.300412871128742,0.8444850628946523,2.530816172862411,2.1085736414150853,5.483874877172148,2.0,86.06524857201116,64.73418027156245,350.0,1.999999880352766,0.011964723380515352,completed,,148,The solver successfully reached the end of the integration interval.
3.0,0.37892914162759955,13.300412871128742,0.8444850628946523,2.533455188683957,2.1085736414150853,5.4865138929936945,2.0,86.08843685336957,64.76624821962255,350.0,1.9999998802872323,0.011971276777330786,completed,,148,The solver successfully reached the end of the integration interval.
3.2,0.37892914162759955,13.300412871128742,0.8444850628946523,2.7023522012628876,2.1085736414150853,5.655410905572625,2.0,87.38850789809433,66.683331176861,350.0,1.9999998760370614,0.012396293866913766,completed,,145,The solver successfully reached the end of the integration interval.
3.4000000000000004,0.37892914162759955,13.300412871128742,0.8444850628946523,2.871249213841818,2.1085736414150853,5.824307918151556,2.0,88.37415224537618,68.35465155781657,350.0,1.9999998716833538,0.012831664615077898,completed,,143,The solver successfully reached the end of the integration interval.
3.6,0.37892914162759955,13.300412871128742,0.8444850628946523,3.0401462264207484,2.1085736414150853,5.993204930730486,2.0,89.10764560084687,69.8091919355261,350.0,1.9999998672355472,0.013276445271912962,completed,,142,The solver successfully reached the end of the integration interval.
3.8000000000000003,0.37892914162759955,13.300412871128742,0.8444850628946523,3.209043238999679,2.1085736414150853,6.162101943309417,2.0,89.63951401534177,71.07305823960311,350.0,1.9999998627021416,0.01372978583094664,completed,,141,The solver successfully reached the end of the integration interval.
4.0,0.37892914162759955,13.300412871128742,0.8444850628946523,3.377940251578609,2.1085736414150853,6.330998955888346,2.0,90.00985219682154,72.16936817836812,350.0,1.9999998580906615,0.0141909338417463,completed,,139,The solver successfully reached the end of the integration interval.
4.2,0.37892914162759955,13.300412871128742,0.8444850628946523,3.54683726415754,2.1085736414150853,6.4998959684672775,2.0,90.25002890958086,73.11826996629007,350.0,1.999999853407697,0.014659230306278914,completed,,136,The solver successfully reached the end of the integration interval.
4.4,0.37892914162759955,13.300412871128742,0.8444850628946523,3.7157342767364705,2.1085736414150853,6.6687929810462085,2.0,90.38440291067282,73.93722418755824,350.0,1.999999848658984,0.015134101588046178,completed,,134,The solver successfully reached the end of the integration interval.
4.6,0.37892914162759955,13.300412871128742,0.8444850628946523,3.8846312893154002,2.1085736414150853,6.837689993625138,2.0,90.43191143133016,74.64131966935962,350.0,1.9999998438494853,0.015615051466738805,completed,,137,The solver successfully reached the end of the integration interval.
4.800000000000001,0.37892914162759955,13.300412871128742,0.8444850628946523,4.053528301894332,2.1085736414150853,7.006587006204069,2.0,90.40732824144175,75.24354851034528,350.0,1.9999998389834848,0.016101651533972472,completed,,137,The solver successfully reached the end of the integration interval.
5.0,0.37892914162759955,13.300412871128742,0.8444850628946523,4.222425314473261,2.1085736414150853,7.175484018782998,2.0,90.32228422944526,75.75516737867478,350.0,1.9999998340646932,0.016593530686805025,completed,,135,The solver successfully reached the end of the integration interval.
1.0,0.43527528164806206,15.278162385846976,0.7351669471981024,0.7351669471981024,1.835619971285262,3.3059538656814667,2.0,41.58568886923145,27.682592988295095,350.0,1.9999999339865917,0.006601340835914016,completed,,205,The solver successfully reached the end of the integration interval.
1.2,0.43527528164806206,15.278162385846976,0.7351669471981024,0.8822003366377228,1.835619971285262,3.452987255121087,2.0,49.560423547773546,33.102317085610494,350.0,1.9999999318746353,0.006812536477809772,completed,,202,The solver successfully reached the end of the integration interval.
1.4,0.43527528164806206,15.278162385846976,0.7351669471981024,1.0292337260773432,1.835619971285262,3.6000206445607077,2.0,56.89907448066766,38.24571469805781,350.0,1.99999992964978,0.007035022019408643,completed,,195,The solver successfully reached the end of the integration interval.
1.6,0.43527528164806206,15.278162385846976,0.7351669471981024,1.176267115516964,1.835619971285262,3.747054034000328,2.0,63.506623236301316,43.065285673961604,350.0,1.9999999273035372,0.0072696462739259005,completed,,181,The solver successfully reached the end of the integration interval.
1.8,0.43527528164806206,15.278162385846976,0.7351669471981024,1.3233005049565842,1.835619971285262,3.8940874234399487,2.0,69.32100082610613,47.52451449194686,350.0,1.9999999248309672,0.007516903278883547,completed,,168,The solver successfully reached the end of the integration interval.
2.0,0.43527528164806206,15.278162385846976,0.7351669471981024,1.4703338943962048,1.835619971285262,4.041120812879569,2.0,74.31688261575702,51.59944978382387,350.0,1.9999999222304445,0.007776955550070852,completed,,163,The solver successfully reached the end of the integration interval.
2.2,0.43527528164806206,15.278162385846976,0.7351669471981024,1.6173672838358253,1.835619971285262,4.18815420231919,2.0,78.50742406599697,55.28033039053313,350.0,1.9999999195034777,0.00804965224233456,completed,,160,The solver successfully reached the end of the integration interval.
2.4000000000000004,0.43527528164806206,15.278162385846976,0.7351669471981024,1.764400673275446,1.835619971285262,4.33518759175881,2.0,81.9416298099419,58.571683043296744,350.0,1.9999999166542757,0.008334572426974773,completed,,153,The solver successfully reached the end of the integration interval.
2.6,0.43527528164806206,15.278162385846976,0.7351669471981024,1.9114340627150663,1.835619971285262,4.482220981198431,2.0,84.6963905048887,61.490684311193846,350.0,1.999999913689202,0.008631079806946218,completed,,155,The solver successfully reached the end of the integration interval.
2.8,0.43527528164806206,15.278162385846976,0.7351669471981024,2.0584674521546864,1.835619971285262,4.629254370638051,2.0,86.86529559490059,64.0640000832248,350.0,1.9999999106160424,0.008938395767472684,completed,,150,The solver successfully reached the end of the integration interval.
2.9968749999999997,0.43527528164806206,15.278162385846976,0.7351669471981024,2.2032034448843127,1.835619971285262,4.773990363367678,2.0,88.52343225525277,66.29067952643605,350.0,1.9999999074935848,0.009250641509424895,completed,,152,The solver successfully reached the end of the integration interval.
3.0,0.43527528164806206,15.278162385846976,0.7351669471981024,2.205500841594307,1.835619971285262,4.776287760077672,2.0,88.54643276961738,66.32374883818294,350.0,1.999999907443288,0.009255671204300597,completed,,152,The solver successfully reached the end of the integration interval.
3.2,0.43527528164806206,15.278162385846976,0.7351669471981024,2.352534231033928,1.835619971285262,4.923321149517292,2.0,89.83250703741277,68.30381318210922,350.0,1.9999999041795429,0.009582045720890164,completed,,152,The solver successfully reached the end of the integration interval.
3.4000000000000004,0.43527528164806206,15.278162385846976,0.7351669471981024,2.4995676204735484,1.835619971285262,5.070354538956913,2.0,90.80473868455458,70.03709672173822,350.0,1.999999900833052,0.009916694805724546,completed,,148,The solver successfully reached the end of the integration interval.
3.6,0.43527528164806206,15.278162385846976,0.7351669471981024,2.6466010099131685,1.835619971285262,5.217387928396533,2.0,91.5304216678181,71.55390488259937,350.0,1.9999998974114404,0.010258855967549607,completed,,149,The solver successfully reached the end of the integration interval.
3.8000000000000003,0.43527528164806206,15.278162385846976,0.7351669471981024,2.7936343993527895,1.835619971285262,5.364421317836154,2.0,92.06313521974008,72.88123194866786,350.0,1.9999998939215735,0.010607842647004873,completed,,146,The solver successfully reached the end of the integration interval.
4.0,0.43527528164806206,15.278162385846976,0.7351669471981024,2.9406677887924095,1.835619971285262,5.5114547072757745,2.0,92.44439697901444,74.04263164414363,350.0,1.9999998903695266,0.010963047330733389,completed,,150,The solver successfully reached the end of the integration interval.
4.2,0.43527528164806206,15.278162385846976,0.7351669471981024,3.08770117823203,1.835619971285262,5.658488096715395,2.0,92.70593718155435,75.05848285480737,350.0,1.9999998867606057,0.011323939426802099,completed,,148,The solver successfully reached the end of the integration interval.
4.4,0.43527528164806206,15.278162385846976,0.7351669471981024,3.2347345676716506,1.835619971285262,5.8055214861550155,2.0,92.87169218162617,75.94621412843485,350.0,1.9999998830994348,0.011690056533552706,completed,,144,The solver successfully reached the end of the integration interval.
4.6,0.43527528164806206,15.278162385846976,0.7351669471981024,3.3817679571112707,1.835619971285262,5.952554875594635,2.0,92.9598251362308,76.7208397842013,350.0,1.999999879390004,0.012060999608365819,completed,,144,The solver successfully reached the end of the integration interval.
4.800000000000001,0.43527528164806206,15.278162385846976,0.7351669471981024,3.528801346550892,1.835619971285262,6.0995882650342566,2.0,92.98412051141332,77.39523763154146,350.0,1.9999998756357664,0.012436423363396898,completed,,148,The solver successfully reached the end of the integration interval.
5.0,0.43527528164806206,15.278162385846976,0.7351669471981024,3.675834735990512,1.835619971285262,6.246621654473877,2.0,92.95513994787531,77.98046641971207,350.0,1.9999998718396947,0.012816030532121658,completed,,148,The solver successfully reached the end of the integration interval.
1.0,0.5,17.549999999999997,0.64,0.64,1.598,2.878,2.0,42.75548925701262,28.224076768129457,350.0,1.9999999484881275,0.005151187244337052,completed,,211,The solver successfully reached the end of the integration interval.
1.2,0.5,17.549999999999997,0.64,0.768,1.598,3.0060000000000002,2.0,50.97359572902796,33.7609750685372,350.0,1.999999946883428,0.0053116572089493275,completed,,205,The solver successfully reached the end of the integration interval.
1.4,0.5,17.549999999999997,0.64,0.8959999999999999,1.598,3.1340000000000003,2.0,58.53910296337034,39.02016821412374,350.0,1.9999999451919228,0.005480807711137459,completed,,201,The solver successfully reached the end of the integration interval.
1.6,0.5,17.549999999999997,0.64,1.024,1.598,3.2620000000000005,2.0,65.34677656095909,43.95103336102149,350.0,1.99999994340612,0.005659387999912724,completed,,198,The solver successfully reached the end of the integration interval.
1.8,0.5,17.549999999999997,0.64,1.1520000000000001,1.598,3.3900000000000006,2.0,71.32493068997063,48.513823414852354,350.0,1.9999999415213086,0.005847869149874896,completed,,178,The solver successfully reached the end of the integration interval.
2.0,0.5,17.549999999999997,0.64,1.28,1.598,3.518,2.0,76.4404282313807,52.681722839766095,350.0,1.9999999395354338,0.006046456634066999,completed,,166,The solver successfully reached the end of the integration interval.
2.2,0.5,17.549999999999997,0.64,1.4080000000000001,1.598,3.646,2.0,80.70330562635388,56.44331038501797,350.0,1.9999999374490722,0.006255092768697068,completed,,164,The solver successfully reached the end of the integration interval.
2.4000000000000004,0.5,17.549999999999997,0.64,1.5360000000000003,1.598,3.774,2.0,84.16474945684325,59.80299333328958,350.0,1.9999999352651447,0.0064734855259303,completed,,162,The solver successfully reached the end of the integration interval.
2.6,0.5,17.549999999999997,0.64,1.6640000000000001,1.598,3.902,2.0,86.90934163171492,62.77959349757825,350.0,1.9999999329884897,0.006701151025481522,completed,,158,The solver successfully reached the end of the integration interval.
2.8,0.5,17.549999999999997,0.64,1.7919999999999998,1.598,4.03,2.0,89.04163208461328,65.40244579171741,350.0,1.9999999306252678,0.006937473226571456,completed,,158,The solver successfully reached the end of the integration interval.
2.9968749999999997,0.5,17.549999999999997,0.64,1.918,1.598,4.156,2.0,90.64950566836491,67.67304089893968,350.0,1.9999999282210763,0.0071778923738747835,completed,,154,The solver successfully reached the end of the integration interval.
3.0,0.5,17.549999999999997,0.64,1.92,1.598,4.158,2.0,90.6716537223294,67.70678450434447,350.0,1.9999999281823269,0.007181767316069454,completed,,154,The solver successfully reached the end of the integration interval.
3.2,0.5,17.549999999999997,0.64,2.048,1.598,4.2860000000000005,2.0,91.90274862611282,69.72931462196128,350.0,1.999999925666647,0.007433335296809673,completed,,154,The solver successfully reached the end of the integration interval.
3.4000000000000004,0.5,17.549999999999997,0.64,2.176,1.598,4.414000000000001,2.0,92.82416873676681,71.5050607523426,350.0,1.9999999230849377,0.007691506238188595,completed,,153,The solver successfully reached the end of the integration interval.
3.6,0.5,17.549999999999997,0.64,2.3040000000000003,1.598,4.542000000000001,2.0,93.50840799982394,73.06567874192991,350.0,1.9999999204433951,0.007955660490551963,completed,,153,The solver successfully reached the end of the integration interval.
3.8000000000000003,0.5,17.549999999999997,0.64,2.4320000000000004,1.598,4.670000000000001,2.0,94.01181520543618,74.4388601081566,350.0,1.9999999177475782,0.008225242170738056,completed,,154,The solver successfully reached the end of the integration interval.
4.0,0.5,17.549999999999997,0.64,2.56,1.598,4.798,2.0,94.37693777378112,75.64843843780329,350.0,1.9999999150024017,0.00849975983146578,completed,,155,The solver successfully reached the end of the integration interval.
4.2,0.5,17.549999999999997,0.64,2.688,1.598,4.926,2.0,94.63536717270858,76.71481864553459,350.0,1.9999999122121412,0.008778785879258066,completed,,156,The solver successfully reached the end of the integration interval.
4.4,0.5,17.549999999999997,0.64,2.8160000000000003,1.598,5.054,2.0,94.81032554182934,77.65537712589784,350.0,1.9999999093805105,0.009061948949238285,completed,,152,The solver successfully reached the end of the integration interval.
4.6,0.5,17.549999999999997,0.64,2.944,1.598,5.182,2.0,94.91887663081813,78.48498481090222,350.0,1.9999999065107168,0.009348928317194805,completed,,149,The solver successfully reached the end of the integration interval.
4.800000000000001,0.5,17.549999999999997,0.64,3.0720000000000005,1.598,5.3100000000000005,2.0,94.97358735516845,79.21635470204022,350.0,1.999999903605531,0.009639446914661676,completed,,152,The solver successfully reached the end of the integration interval.
5.0,0.5,17.549999999999997,0.64,3.2,1.598,5.438000000000001,2.0,94.9838409916649,79.86043752778804,350.0,1.9999999006673301,0.009933266992447898,completed,,150,The solver successfully reached the end of the integration interval.
1.0,0.5743491774985175,20.159656130197963,0.5571523605095194,0.5571523605095194,1.3911398001472064,2.505444521166245,2.0,43.90502645946235,28.74923461250713,350.0,1.9999999596565374,0.004034346260596067,completed,,215,The solver successfully reached the end of the integration interval.
1.2,0.5743491774985175,20.159656130197963,0.5571523605095194,0.6685828326114233,1.3911398001472064,2.6168749932681488,2.0,52.35535776153739,34.39662506129161,350.0,1.9999999584328727,0.0041567127336747944,completed,,200,The solver successfully reached the end of the integration interval.
1.4,0.5743491774985175,20.159656130197963,0.5571523605095194,0.7800133047133272,1.3911398001472064,2.7283054653700534,2.0,60.13321755137594,39.763356881466386,350.0,1.999999957142079,0.004285792092559859,completed,,209,The solver successfully reached the end of the integration interval.
1.6,0.5743491774985175,20.159656130197963,0.5571523605095194,0.8914437768152311,1.3911398001472064,2.839735937471957,2.0,67.12222084605749,44.79548020173761,350.0,1.9999999557776185,0.004422238154802471,completed,,205,The solver successfully reached the end of the integration interval.
1.8,0.5743491774985175,20.159656130197963,0.5571523605095194,1.002874248917135,1.3911398001472064,2.951166409573861,2.0,73.24001585924647,49.449633864231835,350.0,1.999999954335116,0.004566488409182057,completed,,191,The solver successfully reached the end of the integration interval.
2.0,0.5743491774985175,20.159656130197963,0.5571523605095194,1.1143047210190389,1.3911398001472064,3.0625968816757645,2.0,78.44515780347062,53.69601567164286,350.0,1.9999999528123527,0.0047187647433020175,completed,,172,The solver successfully reached the end of the integration interval.
2.2,0.5743491774985175,20.159656130197963,0.5571523605095194,1.2257351931209428,1.3911398001472064,3.1740273537776686,2.0,82.74456634370773,57.521631930793085,350.0,1.9999999512093272,0.004879067273577675,completed,,169,The solver successfully reached the end of the integration interval.
2.4000000000000004,0.5743491774985175,20.159656130197963,0.5571523605095194,1.3371656652228467,1.3911398001472064,3.285457825879573,2.0,86.19292584290801,60.9313304428893,350.0,1.9999999495280834,0.005047191662015393,completed,,166,The solver successfully reached the end of the integration interval.
2.6,0.5743491774985175,20.159656130197963,0.5571523605095194,1.4485961373247507,1.3911398001472064,3.3968882979814765,2.0,88.88465395560641,63.946321204801635,350.0,1.9999999477723838,0.005222761625191197,completed,,161,The solver successfully reached the end of the integration interval.
2.8,0.5743491774985175,20.159656130197963,0.5571523605095194,1.5600266094266544,1.3911398001472064,3.5083187700833802,2.0,90.93808677032656,66.59969367915464,350.0,1.9999999459471995,0.005405280040577054,completed,,159,The solver successfully reached the end of the integration interval.
2.9968749999999997,0.5743491774985175,20.159656130197963,0.5571523605095194,1.669715980401966,1.3911398001472064,3.6180081410586915,2.0,92.4567747898911,68.89644279355271,350.0,1.9999999440881138,0.005591188615653664,completed,,160,The solver successfully reached the end of the integration interval.
3.0,0.5743491774985175,20.159656130197963,0.5571523605095194,1.6714570815285583,1.3911398001472064,3.619749242185284,2.0,92.47748067712898,68.93058793686508,350.0,1.9999999440581355,0.00559418645570986,completed,,160,The solver successfully reached the end of the integration interval.
3.2,0.5743491774985175,20.159656130197963,0.5571523605095194,1.7828875536304623,1.3911398001472064,3.7311797142871876,2.0,93.61814513274386,70.97892724877067,350.0,1.999999942110932,0.005788906797533855,completed,,157,The solver successfully reached the end of the integration interval.
3.4000000000000004,0.5743491774985175,20.159656130197963,0.5571523605095194,1.8943180257323662,1.3911398001472064,3.8426101863890922,2.0,94.45774521847653,72.78189128570222,350.0,1.9999999401110953,0.005988890479784459,completed,,157,The solver successfully reached the end of the integration interval.
3.6,0.5743491774985175,20.159656130197963,0.5571523605095194,2.00574849783427,1.3911398001472064,3.954040658490996,2.0,95.0736298785866,74.37224672271967,350.0,1.9999999380636824,0.006193631765199825,completed,,156,The solver successfully reached the end of the integration interval.
3.8000000000000003,0.5743491774985175,20.159656130197963,0.5571523605095194,2.117178969936174,1.3911398001472064,4.0654711305929,2.0,95.52421555141699,75.77804538673222,350.0,1.9999999359732077,0.006402679224265739,completed,,157,The solver successfully reached the end of the integration interval.
4.0,0.5743491774985175,20.159656130197963,0.5571523605095194,2.2286094420380778,1.3911398001472064,4.176901602694803,2.0,95.8522515902705,77.02302999238967,350.0,1.9999999338436374,0.006615636259084567,completed,,156,The solver successfully reached the end of the integration interval.
4.2,0.5743491774985175,20.159656130197963,0.5571523605095194,2.340039914139982,1.3911398001472064,4.288332074796708,2.0,96.088447859452,78.12727953206247,350.0,1.999999931678415,0.006832158513134345,completed,,160,The solver successfully reached the end of the integration interval.
4.4,0.5743491774985175,20.159656130197963,0.5571523605095194,2.4514703862418856,1.3911398001472064,4.399762546898612,2.0,96.2546932646049,79.10788304609814,350.0,1.999999929480525,0.007051947497529909,completed,,156,The solver successfully reached the end of the integration interval.
4.6,0.5743491774985175,20.159656130197963,0.5571523605095194,2.5629008583437893,1.3911398001472064,4.511193019000515,2.0,96.36659745760377,79.97943483428848,350.0,1.9999999272525333,0.007274746662005782,completed,,159,The solver successfully reached the end of the integration interval.
4.800000000000001,0.5743491774985175,20.159656130197963,0.5571523605095194,2.6743313304456935,1.3911398001472064,4.622623491102419,2.0,96.43530161274634,80.75448329007341,350.0,1.9999999249966551,0.0075003344973083586,completed,,157,The solver successfully reached the end of the integration interval.
5.0,0.5743491774985175,20.159656130197963,0.5571523605095194,2.785761802547597,1.3911398001472064,4.734053963204323,2.0,96.46884462992865,81.44384065129798,350.0,1.999999922714806,0.007728519412921742,completed,,152,The solver successfully reached the end of the integration interval.
1.0,0.6597539553864472,23.157363834064295,0.48502930128332733,0.48502930128332733,1.211057536641808,2.181116139208463,2.0,45.03521413786572,29.259124669640702,350.0,1.9999999682798306,0.0031720169354230165,completed,,221,The solver successfully reached the end of the integration interval.
1.2,0.6597539553864472,23.157363834064295,0.48502930128332733,0.5820351615399928,1.211057536641808,2.278121999465128,2.0,53.7072361646602,35.01087091594518,350.0,1.999999967343106,0.0032656894181855023,completed,,206,The solver successfully reached the end of the integration interval.
1.4,0.6597539553864472,23.157363834064295,0.48502930128332733,0.6790410217966583,1.211057536641808,2.3751278597217933,2.0,61.68348906362235,40.47754862878872,350.0,1.999999966354144,0.003364585601957515,completed,,218,The solver successfully reached the end of the integration interval.
1.6,0.6597539553864472,23.157363834064295,0.48502930128332733,0.7760468820533237,1.211057536641808,2.472133719978459,2.0,68.83570629646371,45.601588835662234,350.0,1.9999999653072573,0.0034692742628976703,completed,,214,The solver successfully reached the end of the integration interval.
1.8,0.6597539553864472,23.157363834064295,0.48502930128332733,0.8730527423099892,1.211057536641808,2.5691395802351247,2.0,75.06958887438971,50.33571144884304,350.0,1.9999999641984683,0.0035801531630568206,completed,,201,The solver successfully reached the end of the integration interval.
2.0,0.6597539553864472,23.157363834064295,0.48502930128332733,0.9700586025666547,1.211057536641808,2.66614544049179,2.0,80.33480229144902,54.646978463246896,350.0,1.999999963025547,0.0036974452959839255,completed,,183,The solver successfully reached the end of the integration interval.
