catalyst_mass_kg,bed_length_m,temperature_k,pressure_bar,co_conversion,methane_yield,flow_CO_mol_s,flow_H2_mol_s,flow_CH4_mol_s,flow_H2O_mol_s,flow_CO2_mol_s,flow_N2_mol_s,concentration_CO_mol_m3,concentration_H2_mol_m3,concentration_CH4_mol_m3,concentration_H2O_mol_m3,concentration_CO2_mol_m3,concentration_N2_mol_m3,intrinsic_r1_co2_methanation_mol_kg_s,intrinsic_r2_co_methanation_mol_kg_s,intrinsic_wgs_mol_kg_s
0.000858,0.002257712876150143,623.15,1.0,0.4978820232540445,0.41335343672670805,4.463270904408492e-05,0.00016367495789752415,3.6742527709040706e-05,2.9228875573279284e-05,7.513652135917236e-06,0.00022194444444444442,1.710103784568326,6.271211650252992,1.4077912149086609,1.1199053744905032,0.2878858404241276,8.503809034613363,0.0003159902722116884,0.017933037804918447,0.008207093594133998
0.0008658,0.002278237538660599,623.15,1.0,0.500165183476789,0.41494631526089965,4.442976146872986e-05,0.00016331154866072218,3.688411691207996e-05,2.930910640400273e-05,7.575010508233046e-06,0.00022194444444444442,1.7032853517363165,6.260807157359084,1.4140111036223288,1.123611065199042,0.29040003842926027,8.508592182911938,0.0003150379251048452,0.017741383298198098,0.008156898222893809
0.0008736,0.002298762201171055,623.15,1.0,0.5024272715627512,0.41652243014499873,4.422868697219988e-05,0.00016295222675401694,3.7024216012888766e-05,2.9388230109090362e-05,7.635985903954217e-06,0.00022194444444444442,1.6965210438642535,6.250510715059081,1.4201724242440799,1.127271782979566,0.2929006412704905,8.513330291840504,0.000314085413972249,0.017552870457471028,0.008106989276006166
0.0008814,0.0023192868636815103,623.15,1.0,0.504668587292976,0.41808205592753206,4.402945890729101e-05,0.0001625969212073584,3.716284941578062e-05,2.9466268849965198e-05,7.696580565971234e-06,0.00022194444444444442,1.6898102129891854,6.2403205689019705,1.4262760443818738,1.130888347871815,0.29538769651603886,8.518024028597093,0.0003131329991903891,0.01736743228318819,0.008057371624811887
0.0008891999999999999,0.002339811526191966,623.15,1.0,0.5068894217510881,0.4196254578410262,4.383205139990327e-05,0.00016224556358994825,3.730004069698009e-05,2.9543243904976414e-05,7.756796792159494e-06,0.00022194444444444442,1.6831522293633934,6.2302350298244145,1.432322801451312,1.1344615470449388,0.29786125441235645,8.522674037161558,0.0003121809391416521,0.01718500385190294,0.00800804975189151
0.000897,0.0023603361887024224,623.15,1.0,0.5090900627177432,0.42115289759762575,4.3636438869533935e-05,0.00016189808642908215,3.7435813119788945e-05,2.9619176220224785e-05,7.816636899719978e-06,0.00022194444444444442,1.6765464667172578,6.220252426704544,1.4383135251325352,1.137992158057697,0.30032136708082474,8.527280955565114,0.0003112294727534704,0.017005521634256178,0.007959027712616964
0.0009048,0.0023808608512128782,623.15,1.0,0.5112707935446227,0.4226646321962624,4.344259612936686e-05,0.00016155442353417844,3.757018952855665e-05,2.969408629759311e-05,7.876103231119356e-06,0.00022194444444444442,1.6699923055368637,6.210371116498319,1.444249032525894,1.141480943939407,0.3027680885924772,8.53184541216501,0.00031027882442761254,0.01682892360301627,0.007910309169452488
0.0009126,0.0024013855137233336,623.15,1.0,0.513431889913574,0.42416091053777427,4.325049867434897e-05,0.0001612145109122143,3.770319204780215e-05,2.976799388106622e-05,7.935198166891746e-06,0.00022194444444444442,1.6634891423045883,6.200589512357798,1.4501301146601788,1.1449286396022917,0.30520147506388007,8.53636801526924,0.00030932921547799575,0.01665514957647566,0.00786189745536054
0.0009204,0.00242191017623379,623.15,1.0,0.5155736245625758,0.4256419784326799,4.3060122261104355e-05,0.00016087828540727023,3.783484252734932e-05,2.984091842691595e-05,7.993924100589188e-06,0.00022194444444444442,1.6570363764902012,6.190906042735944,1.4559575559595355,1.1483359717708406,0.30762158419469093,8.54084936810676,0.00030838084950000324,0.016484140637580615,0.007813795534710313
0.0009282,0.0024424348387442458,623.15,1.0,0.517696266474911,0.42710807774081294,4.28714429800079e-05,0.0001605456849343638,3.796516246585003e-05,2.9912879022820933e-05,8.052283443184924e-06,0.00022194444444444442,1.6506334129426203,6.1813191587695595,1.4617321307134492,1.1517036554007198,0.3100284753187292,8.545290066112898,0.0003074339161112082,0.01631583920594556,0.007766006031286427
0.000936,0.0024629595012547016,623.15,1.0,0.5198000757967474,0.42855944112475547,4.268443770695578e-05,0.0001602166498931253,3.80941725444227e-05,2.9983893906914135e-05,8.110278637664384e-06,0.00022194444444444442,1.6442796763661418,6.171827377541057,1.4674545822252223,1.1550323728739984,0.31242220935722637,8.549690680894326,0.00030648860757517653,0.01615018957879101,0.00771853131738644
0.0009438,0.002483484163765157,623.15,1.0,0.5218853111672455,0.4299962996912423,4.2499083451800396e-05,0.00015989112110241868,3.82218933058882e-05,3.0053981174689746e-05,8.16791213135427e-06,0.00022194444444444442,1.637974590879026,6.162429219678343,1.473125652729384,1.1583228041783324,0.3148028485570569,8.554051783235833,0.0003055450965239234,0.01598713707506208,0.0076713734320555645
0.0009515999999999999,0.002504008826275613,623.15,1.0,0.5239522281350335,0.4314188813271048,4.231535749910812e-05,0.00015956904025124873,3.8348345006853753e-05,3.0123158623928584e-05,8.22518638308099e-06,0.00022194444444444442,1.6317175845629428,6.153123223295051,1.4787460767143148,1.161575620158216,0.31717045656210746,8.558373937965339,0.00030460354200518674,0.015826628196837778,0.007624534117242778
0.0009594,0.002524533488786069,623.15,1.0,0.526001073376231,0.432827404805972,4.213323792211278e-05,0.00015925035148020241,3.8473547093864165e-05,3.0191443220954075e-05,8.282103873065912e-06,0.00022194444444444442,1.625508106001796,6.143907992384446,1.4843165574724482,1.1647914593764712,0.3195250981019885,8.562657685920824,0.0003036641074919812,0.015668611232813483,0.007578014918755796
0.0009672,0.002545058151296525,623.15,1.0,0.5280320912341427,0.4342220865160018,4.195270300140952e-05,0.00015893499957067285,3.859751880142237e-05,3.0258851715367224e-05,8.338667086210968e-06,0.00022194444444444442,1.6193456059352898,6.1347821420576665,1.4898377935025564,1.1679709544407932,0.32186683906777774,8.56690356425389,0.0003027269417732163,0.015513035512986557,0.007531817107966415
0.000975,0.0025655828138069804,623.15,1.0,0.5300455239164861,0.4356031406528103,4.177373120742345e-05,0.0001586229298937937,3.872027916913868e-05,3.032540065681377e-05,8.394878512480733e-06,0.00022194444444444442,1.6132295367879836,6.125744297197072,1.4953104791661664,1.171114732643465,0.3241957465287189,8.571112106934565,0.0003017921792606847,0.015359851371405359,0.007485941691573951
0.0009828,0.0025861074763174367,623.15,1.0,0.5320416067344775,0.4369707744047936,4.159630162360198e-05,0.00015831408969913218,3.884184661375942e-05,3.039110596223378e-05,8.45074065168146e-06,0.00022194444444444442,1.6071593663569883,6.116793131961335,1.5007352854775098,1.1742233971454263,0.32651188833810385,8.575283829978611,0.0003008599545416206,0.015209010631120314,0.007440389497764742
0.0009906,0.002606632138827892,623.15,1.0,0.5340205704267686,0.43832519033554035,4.142039373984278e-05,0.00015800842747418144,3.896223914093691e-05,3.0455983132829557e-05,8.506256008263174e-06,0.00022194444444444442,1.6011345713587593,6.107927350569541,1.5061128693736625,1.1772975362082532,0.32881533317143263,8.579419238576325,0.00029993039609041373,0.015060466327436519,0.00739516115572483
