h2_co_molar_ratio,space_time_multiple_of_experiment1,catalyst_space_time_kg_s_mol_co,co_feed_mol_h,h2_feed_mol_h,n2_feed_mol_h,total_feed_mol_h,inlet_pressure_bar_abs,outlet_co_conversion_pct,outlet_ch4_yield_pct,peak_temperature_c,outlet_pressure_bar_abs,pressure_drop_pa,status,terminal_event,solver_function_evaluations,message
5.0,0.5743491774985175,20.159656130197963,0.5571523605095194,2.785761802547597,1.3911398001472064,4.734053963204323,1.0,75.80890544934165,64.57484638836927,350.0,0.9999998373985071,0.016260149292065762,completed,,120,The solver successfully reached the end of the integration interval.
1.0,0.6597539553864472,23.157363834064295,0.48502930128332733,0.48502930128332733,1.211057536641808,2.181116139208463,1.0,29.69517757500768,21.695270579509693,350.0,0.9999999341915161,0.006580848392331973,completed,,185,The solver successfully reached the end of the integration interval.
1.2,0.6597539553864472,23.157363834064295,0.48502930128332733,0.5820351615399928,1.211057536641808,2.278121999465128,1.0,35.65649685216505,26.069949322008096,350.0,0.999999931868673,0.0068131326988805085,completed,,185,The solver successfully reached the end of the integration interval.
1.4,0.6597539553864472,23.157363834064295,0.48502930128332733,0.6790410217966583,1.211057536641808,2.3751278597217933,1.0,41.25932175284582,30.258756466107535,350.0,0.9999999294651578,0.00705348422343377,completed,,188,The solver successfully reached the end of the integration interval.
1.6,0.6597539553864472,23.157363834064295,0.48502930128332733,0.7760468820533237,1.211057536641808,2.472133719978459,1.0,46.45477361183026,34.23316410095663,350.0,0.9999999269758387,0.007302416124730371,completed,,192,The solver successfully reached the end of the integration interval.
1.8,0.6597539553864472,23.157363834064295,0.48502930128332733,0.8730527423099892,1.211057536641808,2.5691395802351247,1.0,51.21247674829847,37.9727026645838,350.0,0.9999999243980174,0.0075601982534863055,completed,,187,The solver successfully reached the end of the integration interval.
2.0,0.6597539553864472,23.157363834064295,0.48502930128332733,0.9700586025666547,1.211057536641808,2.66614544049179,1.0,55.51796439566863,41.46372633401235,350.0,0.9999999217308952,0.007826910470612347,completed,,160,The solver successfully reached the end of the integration interval.
2.2,0.6597539553864472,23.157363834064295,0.48502930128332733,1.0670644628233201,1.211057536641808,2.763151300748455,1.0,59.37026521542749,44.69869911080213,350.0,0.9999999189752183,0.00810247816843912,completed,,152,The solver successfully reached the end of the integration interval.
2.4000000000000004,0.6597539553864472,23.157363834064295,0.48502930128332733,1.1640703230799858,1.211057536641808,2.8601571610051213,1.0,62.77979376048305,47.67561636632857,350.0,0.9999999161329404,0.008386705958400853,completed,,147,The solver successfully reached the end of the integration interval.
2.6,0.6597539553864472,23.157363834064295,0.48502930128332733,1.261076183336651,1.211057536641808,2.9571630212617865,1.0,65.76622636736745,50.39734881378868,350.0,0.9999999132069838,0.008679301623487845,completed,,161,The solver successfully reached the end of the integration interval.
2.8,0.6597539553864472,23.157363834064295,0.48502930128332733,1.3580820435933165,1.211057536641808,3.054168881518452,1.0,68.35629600103074,52.87091520257944,350.0,0.9999999102009546,0.008979904538136907,completed,,153,The solver successfully reached the end of the integration interval.
2.9968749999999997,0.6597539553864472,23.157363834064295,0.48502930128332733,1.4535721872834715,1.211057536641808,3.1496590252086065,1.0,70.54930684407414,55.0735330830794,350.0,0.9999999071676637,0.009283233623136766,completed,,154,The solver successfully reached the end of the integration interval.
3.0,0.6597539553864472,23.157363834064295,0.48502930128332733,1.455087903849982,1.211057536641808,3.151174741775117,1.0,70.58143897546594,55.10670124782786,350.0,0.9999999071189452,0.009288105487939902,completed,,154,The solver successfully reached the end of the integration interval.
3.2,0.6597539553864472,23.157363834064295,0.48502930128332733,1.5520937641066475,1.211057536641808,3.2481806020317823,1.0,72.47558429192361,57.11754006631114,350.0,0.9999999039653121,0.009603468788554892,completed,,154,The solver successfully reached the end of the integration interval.
3.4000000000000004,0.6597539553864472,23.157363834064295,0.48502930128332733,1.6490996243633131,1.211057536641808,3.3451864622884484,1.0,74.073305117219,58.91788290220528,350.0,0.9999999007445002,0.009925549980835058,completed,,150,The solver successfully reached the end of the integration interval.
3.6,0.6597539553864472,23.157363834064295,0.48502930128332733,1.7461054846199784,1.211057536641808,3.4421923225451136,1.0,75.40829284673009,60.52301578332088,350.0,0.9999998974609065,0.010253909349557944,completed,,144,The solver successfully reached the end of the integration interval.
3.8000000000000003,0.6597539553864472,23.157363834064295,0.48502930128332733,1.843111344876644,1.211057536641808,3.539198182801779,1.0,76.51230148972044,61.94842418175498,350.0,0.9999998941187769,0.010588122313492931,completed,,146,The solver successfully reached the end of the integration interval.
4.0,0.6597539553864472,23.157363834064295,0.48502930128332733,1.9401172051333093,1.211057536641808,3.636204043058444,1.0,77.41445313230709,63.209322497202116,350.0,0.9999998907221201,0.010927787981927395,completed,,147,The solver successfully reached the end of the integration interval.
4.2,0.6597539553864472,23.157363834064295,0.48502930128332733,2.037123065389975,1.211057536641808,3.7332099033151103,1.0,78.14100156124178,64.32032709112654,350.0,0.9999998872746795,0.01127253205049783,completed,,145,The solver successfully reached the end of the integration interval.
4.4,0.6597539553864472,23.157363834064295,0.48502930128332733,2.1341289256466403,1.211057536641808,3.8302157635717755,1.0,78.71517815986661,65.29519958425182,350.0,0.9999998837798987,0.011622010133578442,completed,,141,The solver successfully reached the end of the integration interval.
4.6,0.6597539553864472,23.157363834064295,0.48502930128332733,2.2311347859033055,1.211057536641808,3.9272216238284408,1.0,79.15730568688272,66.14665608054533,350.0,0.9999998802409203,0.01197590796800796,completed,,139,The solver successfully reached the end of the integration interval.
4.800000000000001,0.6597539553864472,23.157363834064295,0.48502930128332733,2.3281406461599716,1.211057536641808,4.024227484085107,1.0,79.48503700306262,66.88642752235354,350.0,0.9999998766605889,0.012333941107499413,completed,,138,The solver successfully reached the end of the integration interval.
5.0,0.6597539553864472,23.157363834064295,0.48502930128332733,2.4251465064166364,1.211057536641808,4.121233344341771,1.0,79.71361770716805,67.5251590222333,350.0,0.9999998730414662,0.012695853380137123,completed,,116,The solver successfully reached the end of the integration interval.
1.0,0.7578582832551991,26.600825742257484,0.42224253144732615,0.42224253144732615,1.0542868207075426,1.898771883602195,1.0,30.72778996750286,22.25548733290547,350.0,0.999999948035676,0.005196432393859141,completed,,187,The solver successfully reached the end of the integration interval.
1.2,0.7578582832551991,26.600825742257484,0.42224253144732615,0.5066910377367914,1.0542868207075426,1.98322038989166,1.0,36.922289779873694,26.757898776450016,350.0,0.9999999462409633,0.005375903667300008,completed,,188,The solver successfully reached the end of the integration interval.
1.4,0.7578582832551991,26.600825742257484,0.42224253144732615,0.5911395440262566,1.0542868207075426,2.067668896181125,1.0,42.75537402475648,31.077000453603176,350.0,0.9999999443839948,0.005561600526561961,completed,,191,The solver successfully reached the end of the integration interval.
1.6,0.7578582832551991,26.600825742257484,0.42224253144732615,0.6755880503157219,1.0542868207075426,2.1521174024705907,1.0,48.174309105030815,35.183024911576716,350.0,0.999999942460252,0.005753974794060923,completed,,195,The solver successfully reached the end of the integration interval.
1.8,0.7578582832551991,26.600825742257484,0.42224253144732615,0.7600365566051871,1.0542868207075426,2.236565908760056,1.0,53.14510884487148,39.05415717302061,350.0,0.9999999404671431,0.005953285683062859,completed,,193,The solver successfully reached the end of the integration interval.
2.0,0.7578582832551991,26.600825742257484,0.42224253144732615,0.8444850628946523,1.0542868207075426,2.321014415049521,1.0,57.65030145552531,42.67547231734711,350.0,0.9999999384036067,0.0061596393352374434,completed,,171,The solver successfully reached the end of the integration interval.
2.2,0.7578582832551991,26.600825742257484,0.42224253144732615,0.9289335691841176,1.0542868207075426,2.4054629213389864,1.0,61.68634708282118,46.03819201155451,350.0,0.9999999362698268,0.006373017327859998,completed,,158,The solver successfully reached the end of the integration interval.
2.4000000000000004,0.7578582832551991,26.600825742257484,0.42224253144732615,1.013382075473583,1.0542868207075426,2.489911427628452,1.0,65.26223218749382,49.13925897989977,350.0,0.9999999340670294,0.006593297061044723,completed,,154,The solver successfully reached the end of the integration interval.
2.6,0.7578582832551991,26.600825742257484,0.42224253144732615,1.097830581763048,1.0542868207075426,2.5743599339179166,1.0,68.39712097655168,51.98079449437137,350.0,0.999999931797258,0.006820274196797982,completed,,167,The solver successfully reached the end of the integration interval.
2.8,0.7578582832551991,26.600825742257484,0.42224253144732615,1.1822790880525131,1.0542868207075426,2.658808440207382,1.0,71.11819271232885,54.56941854893288,350.0,0.9999999294631633,0.00705368367198389,completed,,162,The solver successfully reached the end of the integration interval.
2.9968749999999997,0.7578582832551991,26.600825742257484,0.42224253144732615,1.2654080864312054,1.0542868207075426,2.741937438586074,1.0,73.42425498699755,56.88045702542694,350.0,0.9999999271057433,0.0072894256736617535,completed,,156,The solver successfully reached the end of the integration interval.
3.0,0.7578582832551991,26.600825742257484,0.42224253144732615,1.2667275943419785,1.0542868207075426,2.7432569464968473,1.0,73.45806406098814,56.91530797226791,350.0,0.999999927067863,0.007293213697266765,completed,,156,The solver successfully reached the end of the integration interval.
3.2,0.7578582832551991,26.600825742257484,0.42224253144732615,1.3511761006314438,1.0542868207075426,2.8277054527863124,1.0,75.45255596904653,59.031406659319686,350.0,0.9999999246147371,0.007538526289863512,completed,,157,The solver successfully reached the end of the integration interval.
3.4000000000000004,0.7578582832551991,26.600825742257484,0.42224253144732615,1.435624606920909,1.0542868207075426,2.912153959075778,1.0,77.13845593938757,60.9324828534511,350.0,0.9999999221072893,0.0077892710687592626,completed,,158,The solver successfully reached the end of the integration interval.
3.6,0.7578582832551991,26.600825742257484,0.42224253144732615,1.5200731132103742,1.0542868207075426,2.996602465365243,1.0,78.55180233674693,62.634281943683725,350.0,0.9999999195490225,0.008045097754802555,completed,,152,The solver successfully reached the end of the integration interval.
3.8000000000000003,0.7578582832551991,26.600825742257484,0.42224253144732615,1.6045216194998395,1.0542868207075426,3.0810509716547085,1.0,79.72659570182006,64.15279665624873,350.0,0.9999999169433488,0.008305665120133199,completed,,153,The solver successfully reached the end of the integration interval.
4.0,0.7578582832551991,26.600825742257484,0.42224253144732615,1.6889701257893046,1.0542868207075426,3.165499477944173,1.0,80.69396776495992,65.50374685080963,350.0,0.9999999142935126,0.008570648729801178,completed,,149,The solver successfully reached the end of the integration interval.
4.2,0.7578582832551991,26.600825742257484,0.42224253144732615,1.77341863207877,1.0542868207075426,3.2499479842336387,1.0,81.48184220177986,66.70217205564218,350.0,0.9999999116025573,0.008839744274155237,completed,,149,The solver successfully reached the end of the integration interval.
4.4,0.7578582832551991,26.600825742257484,0.42224253144732615,1.8578671383682352,1.0542868207075426,3.3343964905231043,1.0,82.11480337061371,67.76220624839424,350.0,0.9999999088732946,0.009112670537433587,completed,,147,The solver successfully reached the end of the integration interval.
4.6,0.7578582832551991,26.600825742257484,0.42224253144732615,1.9423156446577001,1.0542868207075426,3.418844996812569,1.0,82.61423519703645,68.69696006819362,350.0,0.9999999061082994,0.009389170067152008,completed,,147,The solver successfully reached the end of the integration interval.
4.800000000000001,0.7578582832551991,26.600825742257484,0.42224253144732615,2.026764150947166,1.0542868207075426,3.5032935031020345,1.0,82.99853677818635,69.51837547884455,350.0,0.9999999033099027,0.009669009727076627,completed,,146,The solver successfully reached the end of the integration interval.
5.0,0.7578582832551991,26.600825742257484,0.42224253144732615,2.1112126572366305,1.0542868207075426,3.587742009391499,1.0,83.2834355853545,70.23726530661726,350.0,0.9999999004802133,0.0099519786745077,completed,,121,The solver successfully reached the end of the integration interval.
