panel,x_species,x_feed_mol_h,y_species,y_feed_mol_h,fixed_species,fixed_feed_mol_h,co_feed_mol_h,h2_feed_mol_h,n2_feed_mol_h,total_feed_mol_h,co_conversion_pct,status,solver_message
H2_vs_CO_at_fixed_N2,CO,0.35555555555555557,H2,0.7,N2,0.799,0.35555555555555557,0.7,0.799,1.8545555555555555,85.08179285860396,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.36444444444444446,H2,0.7,N2,0.799,0.36444444444444446,0.7,0.799,1.8634444444444445,84.01354297420846,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.37333333333333335,H2,0.7,N2,0.799,0.37333333333333335,0.7,0.799,1.8723333333333334,82.94069664995504,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.38222222222222224,H2,0.7,N2,0.799,0.38222222222222224,0.7,0.799,1.8812222222222221,81.86666394401473,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.39111111111111113,H2,0.7,N2,0.799,0.39111111111111113,0.7,0.799,1.890111111111111,80.79439769384607,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.4,H2,0.7,N2,0.799,0.4,0.7,0.799,1.899,79.72648336910862,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.24,H2,0.7555555555555555,N2,0.799,0.24,0.7555555555555555,0.799,1.7945555555555557,97.32629332204807,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.24888888888888888,H2,0.7555555555555555,N2,0.799,0.24888888888888888,0.7555555555555555,0.799,1.8034444444444444,96.9504894330022,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.2577777777777778,H2,0.7555555555555555,N2,0.799,0.2577777777777778,0.7555555555555555,0.799,1.8123333333333334,96.51934286568505,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.26666666666666666,H2,0.7555555555555555,N2,0.799,0.26666666666666666,0.7555555555555555,0.799,1.8212222222222223,96.03113887162618,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.27555555555555555,H2,0.7555555555555555,N2,0.799,0.27555555555555555,0.7555555555555555,0.799,1.830111111111111,95.48550939657402,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.28444444444444444,H2,0.7555555555555555,N2,0.799,0.28444444444444444,0.7555555555555555,0.799,1.839,94.88336536067615,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.29333333333333333,H2,0.7555555555555555,N2,0.799,0.29333333333333333,0.7555555555555555,0.799,1.847888888888889,94.22678409457266,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3022222222222222,H2,0.7555555555555555,N2,0.799,0.3022222222222222,0.7555555555555555,0.799,1.8567777777777779,93.51875663451845,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3111111111111111,H2,0.7555555555555555,N2,0.799,0.3111111111111111,0.7555555555555555,0.799,1.8656666666666668,92.76293134173244,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.32,H2,0.7555555555555555,N2,0.799,0.32,0.7555555555555555,0.799,1.8745555555555555,91.96373899244162,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3288888888888889,H2,0.7555555555555555,N2,0.799,0.3288888888888889,0.7555555555555555,0.799,1.8834444444444445,91.12565253638684,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3377777777777778,H2,0.7555555555555555,N2,0.799,0.3377777777777778,0.7555555555555555,0.799,1.8923333333333334,90.25339646789922,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3466666666666667,H2,0.7555555555555555,N2,0.799,0.3466666666666667,0.7555555555555555,0.799,1.9012222222222221,89.35167693287907,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.35555555555555557,H2,0.7555555555555555,N2,0.799,0.35555555555555557,0.7555555555555555,0.799,1.910111111111111,88.42524246417452,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.36444444444444446,H2,0.7555555555555555,N2,0.799,0.36444444444444446,0.7555555555555555,0.799,1.919,87.4781533788544,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.37333333333333335,H2,0.7555555555555555,N2,0.799,0.37333333333333335,0.7555555555555555,0.799,1.927888888888889,86.51471955378341,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.38222222222222224,H2,0.7555555555555555,N2,0.799,0.38222222222222224,0.7555555555555555,0.799,1.936777777777778,85.53877510830074,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.39111111111111113,H2,0.7555555555555555,N2,0.799,0.39111111111111113,0.7555555555555555,0.799,1.9456666666666667,84.55375230647427,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.4,H2,0.7555555555555555,N2,0.799,0.4,0.7555555555555555,0.799,1.9545555555555556,83.56303774163567,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.24,H2,0.8111111111111111,N2,0.799,0.24,0.8111111111111111,0.799,1.850111111111111,97.91592459303058,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.24888888888888888,H2,0.8111111111111111,N2,0.799,0.24888888888888888,0.8111111111111111,0.799,1.859,97.66298933493836,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.2577777777777778,H2,0.8111111111111111,N2,0.799,0.2577777777777778,0.8111111111111111,0.799,1.867888888888889,97.36929340324389,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.26666666666666666,H2,0.8111111111111111,N2,0.799,0.26666666666666666,0.8111111111111111,0.799,1.8767777777777779,97.0312798845769,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.27555555555555555,H2,0.8111111111111111,N2,0.799,0.27555555555555555,0.8111111111111111,0.799,1.8856666666666668,96.6462924791236,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.28444444444444444,H2,0.8111111111111111,N2,0.799,0.28444444444444444,0.8111111111111111,0.799,1.8945555555555555,96.21258624531629,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.29333333333333333,H2,0.8111111111111111,N2,0.799,0.29333333333333333,0.8111111111111111,0.799,1.9034444444444445,95.72943717637888,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3022222222222222,H2,0.8111111111111111,N2,0.799,0.3022222222222222,0.8111111111111111,0.799,1.9123333333333334,95.19710755264322,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3111111111111111,H2,0.8111111111111111,N2,0.799,0.3111111111111111,0.8111111111111111,0.799,1.9212222222222222,94.61673899886117,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.32,H2,0.8111111111111111,N2,0.799,0.32,0.8111111111111111,0.799,1.930111111111111,93.9902663370126,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3288888888888889,H2,0.8111111111111111,N2,0.799,0.3288888888888889,0.8111111111111111,0.799,1.939,93.32019228788867,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3377777777777778,H2,0.8111111111111111,N2,0.799,0.3377777777777778,0.8111111111111111,0.799,1.947888888888889,92.60976485901654,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3466666666666667,H2,0.8111111111111111,N2,0.799,0.3466666666666667,0.8111111111111111,0.799,1.956777777777778,91.8623302540756,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.35555555555555557,H2,0.8111111111111111,N2,0.799,0.35555555555555557,0.8111111111111111,0.799,1.9656666666666667,91.08154213179296,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.36444444444444446,H2,0.8111111111111111,N2,0.799,0.36444444444444446,0.8111111111111111,0.799,1.9745555555555556,90.27118673004631,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.37333333333333335,H2,0.8111111111111111,N2,0.799,0.37333333333333335,0.8111111111111111,0.799,1.9834444444444446,89.43498560530357,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.38222222222222224,H2,0.8111111111111111,N2,0.799,0.38222222222222224,0.8111111111111111,0.799,1.9923333333333333,88.57664704733705,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.39111111111111113,H2,0.8111111111111111,N2,0.799,0.39111111111111113,0.8111111111111111,0.799,2.0012222222222222,87.69971945380217,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.4,H2,0.8111111111111111,N2,0.799,0.4,0.8111111111111111,0.799,2.010111111111111,86.8075676446789,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.24,H2,0.8666666666666667,N2,0.799,0.24,0.8666666666666667,0.799,1.9056666666666668,98.27818556354914,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.24888888888888888,H2,0.8666666666666667,N2,0.799,0.24888888888888888,0.8666666666666667,0.799,1.9145555555555556,98.10303227356857,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.2577777777777778,H2,0.8666666666666667,N2,0.799,0.2577777777777778,0.8666666666666667,0.799,1.9234444444444445,97.89995869739897,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.26666666666666666,H2,0.8666666666666667,N2,0.799,0.26666666666666666,0.8666666666666667,0.799,1.9323333333333335,97.665176508048,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.27555555555555555,H2,0.8666666666666667,N2,0.799,0.27555555555555555,0.8666666666666667,0.799,1.9412222222222222,97.39532207141754,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.28444444444444444,H2,0.8666666666666667,N2,0.799,0.28444444444444444,0.8666666666666667,0.799,1.9501111111111111,97.0874183695471,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.29333333333333333,H2,0.8666666666666667,N2,0.799,0.29333333333333333,0.8666666666666667,0.799,1.959,96.73913870013409,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3022222222222222,H2,0.8666666666666667,N2,0.799,0.3022222222222222,0.8666666666666667,0.799,1.967888888888889,96.34888753539903,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3111111111111111,H2,0.8666666666666667,N2,0.799,0.3111111111111111,0.8666666666666667,0.799,1.976777777777778,95.91578365025896,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.32,H2,0.8666666666666667,N2,0.799,0.32,0.8666666666666667,0.799,1.9856666666666667,95.43969184051466,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3288888888888889,H2,0.8666666666666667,N2,0.799,0.3288888888888889,0.8666666666666667,0.799,1.9945555555555556,94.92119052677349,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3377777777777778,H2,0.8666666666666667,N2,0.799,0.3377777777777778,0.8666666666666667,0.799,2.0034444444444444,94.36150097126347,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3466666666666667,H2,0.8666666666666667,N2,0.799,0.3466666666666667,0.8666666666666667,0.799,2.0123333333333333,93.76238295987083,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.35555555555555557,H2,0.8666666666666667,N2,0.799,0.35555555555555557,0.8666666666666667,0.799,2.0212222222222223,93.12596750412409,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.36444444444444446,H2,0.8666666666666667,N2,0.799,0.36444444444444446,0.8666666666666667,0.799,2.030111111111111,92.45499389268551,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.37333333333333335,H2,0.8666666666666667,N2,0.799,0.37333333333333335,0.8666666666666667,0.799,2.039,91.75219757269923,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.38222222222222224,H2,0.8666666666666667,N2,0.799,0.38222222222222224,0.8666666666666667,0.799,2.047888888888889,91.02054423437794,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.39111111111111113,H2,0.8666666666666667,N2,0.799,0.39111111111111113,0.8666666666666667,0.799,2.056777777777778,90.26308336153899,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.4,H2,0.8666666666666667,N2,0.799,0.4,0.8666666666666667,0.799,2.065666666666667,89.48286429539512,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.24,H2,0.9222222222222223,N2,0.799,0.24,0.9222222222222223,0.799,1.9612222222222222,98.51127778055454,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.24888888888888888,H2,0.9222222222222223,N2,0.799,0.24888888888888888,0.9222222222222223,0.799,1.9701111111111111,98.38369651008774,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.2577777777777778,H2,0.9222222222222223,N2,0.799,0.2577777777777778,0.9222222222222223,0.799,1.979,98.23781373002316,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.26666666666666666,H2,0.9222222222222223,N2,0.799,0.26666666666666666,0.9222222222222223,0.799,1.987888888888889,98.07036758903995,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.27555555555555555,H2,0.9222222222222223,N2,0.799,0.27555555555555555,0.9222222222222223,0.799,1.996777777777778,97.87821424969366,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.28444444444444444,H2,0.9222222222222223,N2,0.799,0.28444444444444444,0.9222222222222223,0.799,2.005666666666667,97.65826091606417,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.29333333333333333,H2,0.9222222222222223,N2,0.799,0.29333333333333333,0.9222222222222223,0.799,2.014555555555556,97.40768244187554,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3022222222222222,H2,0.9222222222222223,N2,0.799,0.3022222222222222,0.9222222222222223,0.799,2.0234444444444444,97.12406748076609,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3111111111111111,H2,0.9222222222222223,N2,0.799,0.3111111111111111,0.9222222222222223,0.799,2.0323333333333333,96.80542044465778,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.32,H2,0.9222222222222223,N2,0.799,0.32,0.9222222222222223,0.799,2.0412222222222223,96.45025859806273,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3288888888888889,H2,0.9222222222222223,N2,0.799,0.3288888888888889,0.9222222222222223,0.799,2.050111111111111,96.05767470115285,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3377777777777778,H2,0.9222222222222223,N2,0.799,0.3377777777777778,0.9222222222222223,0.799,2.059,95.62735147239373,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3466666666666667,H2,0.9222222222222223,N2,0.799,0.3466666666666667,0.9222222222222223,0.799,2.067888888888889,95.15949447041045,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.35555555555555557,H2,0.9222222222222223,N2,0.799,0.35555555555555557,0.9222222222222223,0.799,2.076777777777778,94.65483670434179,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.36444444444444446,H2,0.9222222222222223,N2,0.799,0.36444444444444446,0.9222222222222223,0.799,2.0856666666666666,94.11457390616259,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.37333333333333335,H2,0.9222222222222223,N2,0.799,0.37333333333333335,0.9222222222222223,0.799,2.0945555555555555,93.54030192294276,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.38222222222222224,H2,0.9222222222222223,N2,0.799,0.38222222222222224,0.9222222222222223,0.799,2.1034444444444444,92.93386591892579,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.39111111111111113,H2,0.9222222222222223,N2,0.799,0.39111111111111113,0.9222222222222223,0.799,2.1123333333333334,92.29753138556507,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.4,H2,0.9222222222222223,N2,0.799,0.4,0.9222222222222223,0.799,2.1212222222222223,91.63357888822672,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.24,H2,0.959,N2,0.799,0.24,0.959,0.799,1.998,98.6228098384528,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.24888888888888888,H2,0.959,N2,0.799,0.24888888888888888,0.959,0.799,2.0068888888888887,98.51596435909416,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.2577777777777778,H2,0.959,N2,0.799,0.2577777777777778,0.959,0.799,2.0157777777777777,98.39537127145954,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.26666666666666666,H2,0.959,N2,0.799,0.26666666666666666,0.959,0.799,2.0246666666666666,98.25837015174476,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.27555555555555555,H2,0.959,N2,0.799,0.27555555555555555,0.959,0.799,2.0335555555555556,98.10217626801047,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.28444444444444444,H2,0.959,N2,0.799,0.28444444444444444,0.959,0.799,2.0424444444444445,97.92387689463537,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.29333333333333333,H2,0.959,N2,0.799,0.29333333333333333,0.959,0.799,2.0513333333333335,97.72083589569448,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3022222222222222,H2,0.959,N2,0.799,0.3022222222222222,0.959,0.799,2.0602222222222224,97.49044786248213,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3111111111111111,H2,0.959,N2,0.799,0.3111111111111111,0.959,0.799,2.069111111111111,97.2304288685994,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.32,H2,0.959,N2,0.799,0.32,0.959,0.799,2.078,96.93886342984283,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3288888888888889,H2,0.959,N2,0.799,0.3288888888888889,0.959,0.799,2.086888888888889,96.61426523205326,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3377777777777778,H2,0.959,N2,0.799,0.3377777777777778,0.959,0.799,2.0957777777777777,96.25556520711496,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3466666666666667,H2,0.959,N2,0.799,0.3466666666666667,0.959,0.799,2.1046666666666667,95.86219226008258,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.35555555555555557,H2,0.959,N2,0.799,0.35555555555555557,0.959,0.799,2.1135555555555556,95.43406761917296,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.36444444444444446,H2,0.959,N2,0.799,0.36444444444444446,0.959,0.799,2.1224444444444446,94.97156342650254,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.37333333333333335,H2,0.959,N2,0.799,0.37333333333333335,0.959,0.799,2.1313333333333335,94.47546109517529,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.38222222222222224,H2,0.959,N2,0.799,0.38222222222222224,0.959,0.799,2.1402222222222225,93.94692107168851,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.39111111111111113,H2,0.959,N2,0.799,0.39111111111111113,0.959,0.799,2.149111111111111,93.3874237522254,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.4,H2,0.959,N2,0.799,0.4,0.959,0.799,2.158,92.79865668080605,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.24,H2,0.9777777777777776,N2,0.799,0.24,0.9777777777777776,0.799,2.0167777777777776,98.67070219742186,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.24888888888888888,H2,0.9777777777777776,N2,0.799,0.24888888888888888,0.9777777777777776,0.799,2.0256666666666665,98.5720979879287,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.2577777777777778,H2,0.9777777777777776,N2,0.799,0.2577777777777778,0.9777777777777776,0.799,2.0345555555555555,98.46168342221733,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.26666666666666666,H2,0.9777777777777776,N2,0.799,0.26666666666666666,0.9777777777777776,0.799,2.0434444444444444,98.33698069549531,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.27555555555555555,H2,0.9777777777777776,N2,0.799,0.27555555555555555,0.9777777777777776,0.799,2.0523333333333333,98.19546307766181,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.28444444444444444,H2,0.9777777777777776,N2,0.799,0.28444444444444444,0.9777777777777776,0.799,2.0612222222222223,98.0344232434144,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.29333333333333333,H2,0.9777777777777776,N2,0.799,0.29333333333333333,0.9777777777777776,0.799,2.0701111111111112,97.85129212442953,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3022222222222222,H2,0.9777777777777776,N2,0.799,0.3022222222222222,0.9777777777777776,0.799,2.0789999999999997,97.64350702803654,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3111111111111111,H2,0.9777777777777776,N2,0.799,0.3111111111111111,0.9777777777777776,0.799,2.0878888888888887,97.40876572668662,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.32,H2,0.9777777777777776,N2,0.799,0.32,0.9777777777777776,0.799,2.0967777777777776,97.14500414893585,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3288888888888889,H2,0.9777777777777776,N2,0.799,0.3288888888888889,0.9777777777777776,0.799,2.1056666666666666,96.85051694738384,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3377777777777778,H2,0.9777777777777776,N2,0.799,0.3377777777777778,0.9777777777777776,0.799,2.1145555555555555,96.52403161400726,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3466666666666667,H2,0.9777777777777776,N2,0.799,0.3466666666666667,0.9777777777777776,0.799,2.1234444444444445,96.16464345215903,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.35555555555555557,H2,0.9777777777777776,N2,0.799,0.35555555555555557,0.9777777777777776,0.799,2.1323333333333334,95.77191387220513,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.36444444444444446,H2,0.9777777777777776,N2,0.799,0.36444444444444446,0.9777777777777776,0.799,2.141222222222222,95.34584374659516,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.37333333333333335,H2,0.9777777777777776,N2,0.799,0.37333333333333335,0.9777777777777776,0.799,2.150111111111111,94.88686316111716,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.38222222222222224,H2,0.9777777777777776,N2,0.799,0.38222222222222224,0.9777777777777776,0.799,2.159,94.39576046675765,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.39111111111111113,H2,0.9777777777777776,N2,0.799,0.39111111111111113,0.9777777777777776,0.799,2.1678888888888888,93.8736665861499,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.4,H2,0.9777777777777776,N2,0.799,0.4,0.9777777777777776,0.799,2.1767777777777777,93.32199933188474,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.24,H2,1.0333333333333332,N2,0.799,0.24,1.0333333333333332,0.799,2.0723333333333334,98.78677872165053,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.24888888888888888,H2,1.0333333333333332,N2,0.799,0.24888888888888888,1.0333333333333332,0.799,2.0812222222222223,98.70609421635992,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.2577777777777778,H2,1.0333333333333332,N2,0.799,0.2577777777777778,1.0333333333333332,0.799,2.090111111111111,98.61780774207915,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.26666666666666666,H2,1.0333333333333332,N2,0.799,0.26666666666666666,1.0333333333333332,0.799,2.0989999999999998,98.52013571851263,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.27555555555555555,H2,1.0333333333333332,N2,0.799,0.27555555555555555,1.0333333333333332,0.799,2.1078888888888887,98.41119294879238,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.28444444444444444,H2,1.0333333333333332,N2,0.799,0.28444444444444444,1.0333333333333332,0.799,2.1167777777777776,98.28884523623367,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.29333333333333333,H2,1.0333333333333332,N2,0.799,0.29333333333333333,1.0333333333333332,0.799,2.1256666666666666,98.15094351045617,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3022222222222222,H2,1.0333333333333332,N2,0.799,0.3022222222222222,1.0333333333333332,0.799,2.1345555555555555,97.99525594875475,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3111111111111111,H2,1.0333333333333332,N2,0.799,0.3111111111111111,1.0333333333333332,0.799,2.1434444444444445,97.81960520597231,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.32,H2,1.0333333333333332,N2,0.799,0.32,1.0333333333333332,0.799,2.1523333333333334,97.62194488349415,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3288888888888889,H2,1.0333333333333332,N2,0.799,0.3288888888888889,1.0333333333333332,0.799,2.1612222222222224,97.40029890060505,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3377777777777778,H2,1.0333333333333332,N2,0.799,0.3377777777777778,1.0333333333333332,0.799,2.170111111111111,97.15294015071103,completed,The solver successfully reached the end of the integration interval.
