catalyst_mass_kg,bed_length_m,temperature_k,pressure_bar,co_conversion,methane_yield,flow_CO_mol_s,flow_H2_mol_s,flow_CH4_mol_s,flow_H2O_mol_s,flow_CO2_mol_s,flow_N2_mol_s,concentration_CO_mol_m3,concentration_H2_mol_m3,concentration_CH4_mol_m3,concentration_H2O_mol_m3,concentration_CO2_mol_m3,concentration_N2_mol_m3,intrinsic_r1_co2_methanation_mol_kg_s,intrinsic_r2_co_methanation_mol_kg_s,intrinsic_wgs_mol_kg_s
0.09150833048013352,0.24079200000000003,804.2726884240221,4.953014395563638,0.9534090911932348,0.8648892142441369,7.765151467794189e-05,0.002489753723695115,0.0014414820237402283,0.0012939488954917325,0.00014753312824715165,0.041666666666666664,0.12206862527230371,3.9139070960633195,2.26601798718927,2.034095065632504,0.23192292155465272,65.5002383504585,0.0,0.000506321393506754,-0.00019125147117343523
0.09179791380443773,0.24155400000000005,804.2163363742663,4.9528652589672255,0.9534638049004638,0.8649771609474752,7.756032516589381e-05,0.002489258601851574,0.0014416286015791254,0.001294150861657479,0.00014747773992030246,0.041666666666666664,0.1219309054115118,3.9133094720523998,2.2663530649426806,2.0345065078501476,0.23184655709041999,65.50326318616817,0.0,0.000506013403496487,-0.00019129094031268117
0.09208749712874195,0.24231600000000003,804.1599947115917,4.952716129256856,0.9535184582603993,0.8650650541420791,7.746923623266802e-05,0.002488763736154107,0.0014417750902367987,0.0012943527500395998,0.00014742234019585502,0.041666666666666664,0.12179332932292136,3.9127121431015315,2.2666880030598118,2.0349178385100064,0.23177016454769236,65.5062874233135,0.0,0.0005057054742645543,-0.00019133017951009285
0.09237708045304617,0.24307800000000004,804.1036634360763,4.952567006430531,0.9535730513222945,0.8651528938382131,7.737824779617588e-05,0.0024882691266163728,0.0014419214897303553,0.0012945545605902208,0.00014736692913879052,0.041666666666666664,0.1216558969029,3.9121151092965287,2.2670228015344316,2.0353290575045335,0.2316937440277847,65.50931106168076,0.0,0.000505397605802635,-0.00019136918874297282
0.09266666377735039,0.24384000000000003,804.0473425477982,4.9524178904862515,0.9536275841354028,0.8652406800461416,7.728735977432876e-05,0.00248777477325203,0.0014420678000769027,0.0012947562932614685,0.00014731150681409025,0.041666666666666664,0.12151860804778453,3.91151837072319,2.267357460360315,2.0357401647261697,0.23161729563203265,65.51233410105618,0.0,0.0005050897980984503,-0.00019140796800151626
0.09295624710165461,0.244602,803.9910320468356,4.952268781422018,0.9536820567489772,0.8653284127761289,7.719657208503804e-05,0.002487280676074739,0.0014422140212935483,0.0012949579480054688,0.00014725607328673542,0.041666666666666664,0.12138146265388114,3.9109219274673106,2.267691979531248,2.036151160067342,0.23154081946179272,65.5153565412259,0.0,0.0005047820511367972,-0.00019144651728804452
0.09324583042595883,0.24536400000000003,803.9347319332666,4.952119679235833,0.953736469212271,0.8654160920384395,7.710588464621512e-05,0.0024867868350981572,0.0014423601533973993,0.001295159524774348,0.00014720062862170723,0.041666666666666664,0.12124446061746552,3.910325779614674,2.2680263590410243,2.0365620434204685,0.23146431561844244,65.51837838197618,0.0,0.0005044743648990587,-0.00019148483661750304
0.09353541375026306,0.24612600000000004,803.8784422071693,4.951970583925694,0.9537908215745372,0.8655037178433381,7.701529737577134e-05,0.0024862932503359448,0.0014425061964055636,0.0012953610235202325,0.00014714517288398694,0.041666666666666664,0.12110760183478249,3.909729927251054,2.2683605988834485,2.036972814677955,0.2313877842033801,65.52139962309313,0.0,0.0005041667393636222,-0.00019152292601706312
0.09382499707456728,0.24688800000000005,803.8221628686218,4.951821495489605,0.9538451138850291,0.8655912902010887,7.692481019161811e-05,0.0024857999218017603,0.001442652150335148,0.0012955624441952482,0.00014708970613855574,0.041666666666666664,0.12097088620204652,3.9091343704622212,2.2686946990523333,2.0373834737321945,0.23131122531802512,65.52442026436299,0.0,0.0005038591745052364,-0.00019156078552662632
0.0941145803988715,0.24765000000000004,803.7658939177023,4.951672413925564,0.953899346193,0.8656788091219559,7.683442301166681e-05,0.002485306849509263,0.00144279801520326,0.001295763786751521,0.0001470342284503949,0.041666666666666664,0.12083431361544125,3.9085391093339292,2.2690286595414997,2.0377940204755682,0.23123463906381755,65.52744030557184,0.0,0.0005035516702955956,-0.00019159841519808147
0.09440416372317571,0.24841200000000005,803.7096353544889,4.951523339231574,0.9539535185477027,0.8657662746162043,7.674413575382879e-05,0.002484814033472112,0.0014429437910270073,0.0012959650511411777,0.00014697873988448563,0.041666666666666664,0.12069788397111975,3.9079441439519282,2.2693624803447796,2.0382044548004474,0.23115802554221845,65.53045974650583,0.0,0.0005032442267032691,-0.00019163581509587288
0.09469374704747993,0.24917400000000003,803.6533871790598,4.951374271405636,0.9540076309983907,0.8658536866940982,7.665394833601546e-05,0.0024843214737039656,0.0014430894778234972,0.001296166237316344,0.00014692324050580915,0.041666666666666664,0.12056159716520452,3.907349474401957,2.2696961614560127,2.0386147765991893,0.2310813848547097,65.53347858695106,0.0,0.0005029368436932757,-0.00019167298529693103
0.09498333037178415,0.24993600000000002,803.5971493914931,4.951225210445749,0.9540616835943171,0.8659410453659021,7.656386067613818e-05,0.002483829170218484,0.001443235075609837,0.0012963673452291461,0.0001468677303793467,0.041666666666666664,0.12042545309378747,3.906755100769748,2.2700297028690493,2.039024985764141,0.2310047171027941,65.53649682669365,0.0,0.0005026295212278662,-0.00019170992589013572
